,att1,att2,att3,att4,att5,att6,att7,att8,att9,label
63,0.05714285714285714,0.5056818181818182,0.10638297872340426,0.020145495243424735,0.23595505617977527,0.08842801322512775,0.4722222222222222,0.7125,0.6855670103092784,0
64,0.24285714285714285,0.48863636363636365,0.7021276595744681,0.020145495243424735,0.2808988764044944,0.08860835587616471,0.6805555555555556,0.75,0.6804123711340206,0
65,0.014285714285714285,0.4772727272727273,0.19148936170212766,0.020145495243424735,0.20786516853932585,0.08914938382927562,0.5833333333333334,0.759375,0.7010309278350515,0
66,0.2857142857142857,0.4772727272727273,0.5106382978723404,0.020145495243424735,0.2696629213483146,0.08698527201683198,0.5277777777777778,0.740625,0.6958762886597938,0
67,0.15714285714285714,0.45454545454545453,0.2127659574468085,0.02182428651371013,0.25842696629213485,0.08842801322512775,0.4583333333333333,0.70625,0.6804123711340206,0
68,0.07142857142857142,0.4772727272727273,0.2553191489361702,0.02182428651371013,0.24719101123595505,0.08842801322512775,0.5694444444444444,0.728125,0.6804123711340206,0
69,0.014285714285714285,0.4772727272727273,0.10638297872340426,0.019585898153329603,0.17415730337078653,0.08866847009317703,0.5277777777777778,0.7875,0.7371134020618557,0
70,0.07142857142857142,0.4772727272727273,0.3404255319148936,0.023503077783995522,0.23595505617977527,0.08818755635707845,625,0.746875,0.6855670103092784,0
71,0.34285714285714286,0.4772727272727273,0.8085106382978723,0.01846670397313934,0.29775280898876405,0.08842801322512775,0.6666666666666666,0.75,0.6804123711340206,0
72,0.24285714285714285,0.4772727272727273,0.1276595744680851,0.017347509792949075,0.2808988764044944,0.08914938382927562,0.3333333333333333,0.66875,0.6804123711340206,0
73,0.12857142857142856,0.48863636363636365,0.2553191489361702,0.020145495243424735,0.25280898876404495,0.08842801322512775,0.5138888888888888,0.71875,0.6855670103092784,0
74,0.3142857142857143,0.4602272727272727,0.425531914893617,0.020145495243424735,0.28651685393258425,0.08842801322512775,0.4444444444444444,0.703125,0.6804123711340206,0
75,0.2714285714285714,0.4772727272727273,0.46808510638297873,0.021264689423614997,0.15168539325842698,0.08842801322512775,0.5,0.8625,0.8041237113402062,0
76,0.11428571428571428,0.44886363636363635,0.5531914893617021,0.024622271964185788,0.25280898876404495,0.08842801322512775,0.7222222222222222,0.7625,0.6804123711340206,0
77,0.2,0.48295454545454547,0.23404255319148937,0.019026301063234472,0.2696629213483146,0.08842801322512775,0.4305555555555556,0.7,0.6855670103092784,0
78,0.014285714285714285,0.4772727272727273,0.10638297872340426,0.02182428651371013,0.20786516853932585,0.08842801322512775,0.5416666666666666,0.746875,0.7010309278350515,0
79,0.6142857142857143,0.4772727272727273,0.2553191489361702,0.020145495243424735,0.011235955056179775,0.08969041178238653,0.041666666666666664,0.99375,0.9948453608247423,0
80,0.2571428571428571,0.48295454545454547,0.425531914893617,0.020145495243424735,0.2808988764044944,0.08842801322512775,0.5,0.7125,0.6804123711340206,0
81,0.18571428571428572,0.4772727272727273,0.2978723404255319,0.020145495243424735,0.2696629213483146,0.08854824165915239,0.4861111111111111,0.709375,0.6804123711340206,0
82,0.014285714285714285,0.4772727272727273,0.7446808510638298,0.020145495243424735,0.20786516853932585,0.08698527201683198,0.9444444444444444,0.840625,0.7010309278350515,0
83,0.2,0.48295454545454547,0.2978723404255319,0.020145495243424735,0.2696629213483146,0.08842801322512775,0.4722222222222222,0.709375,0.6855670103092784,0
84,0.15714285714285714,0.4715909090909091,0.3829787234042553,0.020145495243424735,0.25842696629213485,0.08842801322512775,0.5694444444444444,0.728125,0.6804123711340206,0
85,0.3142857142857143,0.5,0.2127659574468085,0.020145495243424735,0.28651685393258425,0.08842801322512775,0.3055555555555556,0.671875,0.6855670103092784,0
86,0.22857142857142856,0.48863636363636365,0.2127659574468085,0.020705092333519866,0.2752808988764045,0.08842801322512775,0.3888888888888889,0.690625,0.6804123711340206,0
87,0.1,0.4659090909090909,0.3829787234042553,0.020145495243424735,0.24719101123595505,0.08794709948902915,625,0.746875,0.6855670103092784,0
88,0.05714285714285714,0.4772727272727273,0.10638297872340426,0.024622271964185788,0.23595505617977527,0.08842801322512775,0.4861111111111111,0.7125,0.6855670103092784,0
89,0.2714285714285714,0.4772727272727273,0.1276595744680851,0.019026301063234472,0.1797752808988764,0.08842801322512775,0.2916666666666667,0.78125,0.7783505154639175,0
90,0.014285714285714285,0.4772727272727273,0.2127659574468085,0.01790710688304421,0.11797752808988764,0.08842801322512775,0.5972222222222222,0.865625,0.788659793814433,0
91,0.2714285714285714,0.4772727272727273,0.1702127659574468,0.020145495243424735,0.2808988764044944,0.08824767057409078,0.3194444444444444,675,0.6855670103092784,0
92,0.014285714285714285,0.4772727272727273,0.19148936170212766,0.020145495243424735,0.19662921348314608,0.08890892696122633,0.5833333333333334,775,0.7164948453608248,0
93,0.2857142857142857,0.4772727272727273,0.1702127659574468,0.020145495243424735,0.2808988764044944,0.08794709948902915,0.3055555555555556,0.671875,0.6855670103092784,0
94,0.24285714285714285,0.4772727272727273,0.3617021276595745,0.021264689423614997,0.2808988764044944,0.08842801322512775,0.4722222222222222,0.703125,0.6804123711340206,0
95,0.07142857142857142,0.4772727272727273,0.3829787234042553,0.020145495243424735,0.23595505617977527,0.08752629996994289,0.6527777777777778,0.753125,0.6855670103092784,0
96,0.11428571428571428,0.48863636363636365,0.3404255319148936,0.019026301063234472,0.25280898876404495,0.08848812744214006,0.5833333333333334,0.73125,0.6804123711340206,0
97,0.014285714285714285,0.4772727272727273,0.0851063829787234,0.024062674874090653,0.19662921348314608,0.08975052599939885,0.5138888888888888,0.759375,0.7164948453608248,0
98,0.17142857142857143,0.4715909090909091,0.23404255319148937,0.020145495243424735,0.2696629213483146,0.08999098286744815,0.4583333333333333,0.7,0.6804123711340206,0
99,0.22857142857142856,0.5056818181818182,0.14893617021276595,0.019585898153329603,0.2752808988764045,0.08842801322512775,0.3472222222222222,0.678125,0.6804123711340206,0
100,0.24285714285714285,0.48295454545454547,0.14893617021276595,0.020145495243424735,0.2808988764044944,0.08854824165915239,0.3333333333333333,0.671875,0.6804123711340206,0
101,0.24285714285714285,0.48295454545454547,0.23404255319148937,0.020145495243424735,0.2808988764044944,0.08848812744214006,0.3888888888888889,0.684375,0.6804123711340206,0
102,0.6571428571428571,0.48295454545454547,0.3191489361702128,0.020145495243424735,0.016853932584269662,0.08896904117823866,0.041666666666666664,0.996875,1.0,0
103,0.1,0.4772727272727273,0.1702127659574468,0.021264689423614997,0.24719101123595505,0.08764652840396754,0.4722222222222222,0.7125,0.6855670103092784,0
104,0.014285714285714285,0.4772727272727273,0.1702127659574468,0.019026301063234472,0.2303370786516854,0.08818755635707845,0.5694444444444444,0.73125,0.6855670103092784,0
105,0.04285714285714286,0.5,0.14893617021276595,0.020705092333519866,0.23595505617977527,0.08842801322512775,0.5277777777777778,0.71875,0.6804123711340206,0
106,0.2714285714285714,0.4772727272727273,0.14893617021276595,0.020705092333519866,0.20224719101123595,0.08842801322512775,0.3055555555555556,0.759375,0.7577319587628866,0
107,0.3142857142857143,0.4772727272727273,0.5319148936170213,0.019026301063234472,0.28651685393258425,0.08842801322512775,0.5138888888888888,0.71875,0.6855670103092784,0
108,0.1,0.48295454545454547,0.10638297872340426,0.020145495243424735,0.24719101123595505,0.08812744214006613,0.4305555555555556,0.703125,0.6855670103092784,0
109,0.2857142857142857,0.4772727272727273,0.5319148936170213,0.020145495243424735,0.2696629213483146,0.08800721370604148,0.5416666666666666,0.74375,0.6958762886597938,0
110,0.11428571428571428,0.4715909090909091,0.23404255319148937,0.020705092333519866,0.25280898876404495,0.08842801322512775,0.5138888888888888,0.715625,0.6804123711340206,0
111,0.07142857142857142,0.4772727272727273,0.2553191489361702,0.020145495243424735,0.24719101123595505,0.08902915539525098,0.5694444444444444,725,0.6804123711340206,0
112,0.014285714285714285,0.5,0.2553191489361702,0.020145495243424735,0.2303370786516854,0.08842801322512775,625,0.740625,0.6804123711340206,0
113,0.12857142857142856,0.4772727272727273,0.2553191489361702,0.024622271964185788,0.25280898876404495,0.08824767057409078,0.5138888888888888,0.71875,0.6855670103092784,0
114,0.21428571428571427,0.4772727272727273,0.2765957446808511,0.020145495243424735,0.2696629213483146,0.0880673279230538,0.4583333333333333,0.70625,0.6855670103092784,0
115,0.2714285714285714,0.4715909090909091,0.574468085106383,0.021264689423614997,0.2752808988764045,0.08764652840396754,0.5694444444444444,0.740625,0.6907216494845361,0
116,0.02857142857142857,0.48295454545454547,0.48936170212765956,0.020145495243424735,0.23595505617977527,0.08920949804628794,0.7638888888888888,0.76875,0.6804123711340206,0
117,0.6285714285714286,0.4772727272727273,0.2765957446808511,0.020145495243424735,0.028089887640449437,0.08668470093177036,0.041666666666666664,0.971875,0.979381443298969,0
118,0.2571428571428571,0.4772727272727273,0.3404255319148936,0.021264689423614997,0.2808988764044944,0.08842801322512775,0.4444444444444444,0.7,0.6804123711340206,0
119,0.08571428571428572,0.4602272727272727,0.3617021276595745,0.020705092333519866,0.24719101123595505,0.08842801322512775,0.6111111111111112,0.740625,0.6855670103092784,0
120,0.014285714285714285,0.4772727272727273,0.1702127659574468,0.020145495243424735,0.15730337078651685,0.09017132551848513,0.5694444444444444,0.809375,0.7474226804123711,0
121,0.18571428571428572,0.4715909090909091,0.851063829787234,0.020145495243424735,0.2696629213483146,0.08896904117823866,0.8472222222222222,0.790625,0.6804123711340206,0
122,0.04285714285714286,0.5113636363636364,0.10638297872340426,0.019585898153329603,0.23595505617977527,0.08836789900811542,0.5,0.7125,0.6804123711340206,0
123,0.3,0.4772727272727273,0.3191489361702128,0.020145495243424735,0.28651685393258425,0.08842801322512775,0.4027777777777778,0.690625,0.6804123711340206,0
124,0.6285714285714286,0.4772727272727273,0.2765957446808511,0.023503077783995522,0.028089887640449437,0.09017132551848513,0.05555555555555555,975,0.979381443298969,0
125,0.014285714285714285,0.4772727272727273,0.1276595744680851,0.020145495243424735,0.23595505617977527,0.08884881274421401,0.5277777777777778,0.715625,0.6804123711340206,0
126,0.014285714285714285,0.4772727272727273,0.2553191489361702,0.020145495243424735,0.20786516853932585,0.08668470093177036,625,0.765625,0.7010309278350515,0
127,0.07142857142857142,0.4772727272727273,0.10638297872340426,0.016787912702853944,0.24719101123595505,0.08896904117823866,0.4583333333333333,0.703125,0.6804123711340206,0
128,0.2857142857142857,0.5056818181818182,0.3617021276595745,0.020145495243424735,0.2808988764044944,0.08836789900811542,0.4305555555555556,0.7,0.6855670103092784,0
129,0.42857142857142855,0.48863636363636365,0.8936170212765957,0.020145495243424735,0.3089887640449438,0.08842801322512775,0.6388888888888888,0.746875,0.6804123711340206,0
130,0.014285714285714285,0.4772727272727273,0.1702127659574468,0.020145495243424735,0.1348314606741573,0.0883077847911031,0.5833333333333334,0.8375,0.7680412371134021,0
131,0.11428571428571428,0.4943181818181818,0.2978723404255319,0.020145495243424735,0.25280898876404495,0.0893297264803126,0.5555555555555556,725,0.6804123711340206,0
132,0.3142857142857143,0.4772727272727273,0.3191489361702128,0.020145495243424735,0.28651685393258425,0.08842801322512775,0.3611111111111111,0.6875,0.6855670103092784,0
133,0.014285714285714285,0.4772727272727273,0.19148936170212766,0.024062674874090653,0.15730337078651685,0.08896904117823866,0.5833333333333334,0.815625,0.7474226804123711,0
134,0.2714285714285714,0.4659090909090909,0.2978723404255319,0.020145495243424735,0.2808988764044944,0.08842801322512775,0.4166666666666667,0.69375,0.6804123711340206,0
135,0.014285714285714285,0.4715909090909091,0.1702127659574468,0.020145495243424735,0.2303370786516854,0.08842801322512775,0.5833333333333334,0.73125,0.6804123711340206,0
136,0.014285714285714285,0.4772727272727273,0.23404255319148937,0.024622271964185788,0.12359550561797752,0.08866847009317703,0.6111111111111112,0.8625,0.7835051546391752,0
137,0.014285714285714285,0.48295454545454547,0.2553191489361702,0.020145495243424735,0.2303370786516854,0.08842801322512775,0.6111111111111112,0.740625,0.6855670103092784,0
138,0.04285714285714286,0.48295454545454547,0.2553191489361702,0.021264689423614997,0.23595505617977527,0.08842801322512775,0.5972222222222222,0.734375,0.6804123711340206,0
139,0.2714285714285714,0.4772727272727273,0.5531914893617021,0.020145495243424735,0.2752808988764045,0.08999098286744815,0.5555555555555556,0.7375,0.6907216494845361,0
140,0.2714285714285714,0.4772727272727273,0.5106382978723404,0.020145495243424735,0.2303370786516854,0.08662458671475803,0.5416666666666666,0.78125,0.7319587628865979,0
141,0.14285714285714285,0.4772727272727273,0.1702127659574468,0.02238388360380526,0.25842696629213485,0.08842801322512775,0.4444444444444444,0.696875,0.6804123711340206,0
142,0.2714285714285714,0.4772727272727273,0.1276595744680851,0.020145495243424735,0.2303370786516854,0.08872858431018936,0.2916666666666667,725,0.7319587628865979,0
143,0.04285714285714286,0.4659090909090909,0.7446808510638298,0.020145495243424735,0.23595505617977527,0.08842801322512775,0.9027777777777778,0.80625,0.6804123711340206,0
144,0.2857142857142857,0.5056818181818182,0.574468085106383,0.020145495243424735,0.24719101123595505,0.08746618575293057,0.5694444444444444,775,0.7164948453608248,0
145,0.18571428571428572,0.4772727272727273,0.3191489361702128,0.020145495243424735,0.2696629213483146,0.08944995491433724,0.5,0.7125,0.6804123711340206,0
146,0.04285714285714286,0.4772727272727273,0.2553191489361702,0.024062674874090653,0.23595505617977527,0.08842801322512775,0.5972222222222222,0.734375,0.6804123711340206,0
147,0.21428571428571427,0.4772727272727273,0.3191489361702128,0.020145495243424735,0.2696629213483146,0.08722572888488127,0.4722222222222222,0.7125,0.6855670103092784,0
148,0.07142857142857142,0.4772727272727273,0.10638297872340426,0.020145495243424735,0.24719101123595505,0.08902915539525098,0.4722222222222222,0.703125,0.6804123711340206,0
149,0.6714285714285714,0.4772727272727273,0.3191489361702128,0.02294348069390039,0.12359550561797752,0.08842801322512775,0.041666666666666664,875,0.9020618556701031,0
150,0.2857142857142857,0.4772727272727273,0.10638297872340426,0.020145495243424735,0.0898876404494382,0.08890892696122633,0.2638888888888889,0.884375,0.865979381443299,0
151,0.07142857142857142,0.4772727272727273,0.2978723404255319,0.020145495243424735,0.24719101123595505,0.08963029756537422,0.5972222222222222,0.734375,0.6804123711340206,0
152,0.014285714285714285,0.4772727272727273,0.10638297872340426,0.020145495243424735,0.20224719101123595,0.08800721370604148,0.5416666666666666,0.753125,0.7061855670103093,0
153,0.014285714285714285,0.4659090909090909,0.10638297872340426,0.020145495243424735,0.2303370786516854,0.08770664262097987,0.5138888888888888,0.71875,0.6855670103092784,0
154,0.08571428571428572,0.48295454545454547,0.23404255319148937,0.020145495243424735,0.24719101123595505,0.08842801322512775,0.5277777777777778,725,0.6855670103092784,0
155,0.11428571428571428,0.4772727272727273,0.10638297872340426,0.021264689423614997,0.24719101123595505,0.08668470093177036,0.4305555555555556,0.703125,0.6855670103092784,0
156,0.21428571428571427,0.48295454545454547,0.3404255319148936,0.020145495243424735,0.2752808988764045,0.08872858431018936,0.4861111111111111,0.70625,0.6804123711340206,0
157,0.014285714285714285,0.4772727272727273,0.44680851063829785,0.01846670397313934,0.16292134831460675,0.08842801322512775,0.75,0.84375,0.7422680412371134,0
158,0.014285714285714285,0.48295454545454547,0.8085106382978723,0.024062674874090653,0.20224719101123595,0.08842801322512775,0.9722222222222222,0.85625,0.711340206185567,0
159,0.014285714285714285,0.4772727272727273,0.0851063829787234,0.020145495243424735,0.2247191011235955,0.08758641418695522,0.5138888888888888,725,0.6855670103092784,0
160,0.014285714285714285,0.4772727272727273,0.2765957446808511,0.020145495243424735,0.19662921348314608,0.08836789900811542,0.6388888888888888,0.7875,0.7164948453608248,0
161,0.21428571428571427,0.4602272727272727,0.2127659574468085,0.020145495243424735,0.2696629213483146,0.08794709948902915,0.4027777777777778,0.696875,0.6855670103092784,0
162,0.11428571428571428,0.4772727272727273,0.5106382978723404,0.020145495243424735,0.24719101123595505,0.08692515779981966,0.7083333333333334,0.765625,0.6855670103092784,0
163,0.014285714285714285,0.4772727272727273,0.7446808510638298,0.020145495243424735,0.2303370786516854,0.08842801322512775,0.9305555555555556,0.8125,0.6855670103092784,0
164,0.07142857142857142,0.4772727272727273,0.10638297872340426,0.020145495243424735,0.23595505617977527,0.0883077847911031,0.4722222222222222,0.7125,0.6855670103092784,0
165,0.22857142857142856,0.4772727272727273,0.14893617021276595,0.01846670397313934,0.2752808988764045,0.08842801322512775,0.3472222222222222,0.678125,0.6804123711340206,0
166,0.9285714285714286,0.4772727272727273,0.6595744680851063,0.020145495243424735,0.33146067415730335,0.08890892696122633,0.0,0.6875,0.7525773195876289,0
167,0.014285714285714285,0.5056818181818182,0.1276595744680851,0.020145495243424735,0.06741573033707865,0.08938984069732492,0.5416666666666666,0.9125,0.8350515463917526,0
168,0.1,0.4772727272727273,0.2978723404255319,0.019026301063234472,0.24719101123595505,0.08764652840396754,0.5694444444444444,0.734375,0.6855670103092784,0
169,0.12857142857142856,0.4772727272727273,0.2553191489361702,0.020145495243424735,0.25842696629213485,0.08920949804628794,0.5138888888888888,0.7125,0.6804123711340206,0
170,0.2857142857142857,0.45454545454545453,0.5957446808510638,0.021264689423614997,0.25842696629213485,0.08842801322512775,0.5833333333333334,0.759375,0.7061855670103093,0
171,0.7,0.4772727272727273,0.3617021276595745,0.020145495243424735,0.14606741573033707,0.08866847009317703,0.027777777777777776,0.85625,0.8865979381443299,0
172,0.2857142857142857,0.4772727272727273,0.1702127659574468,0.020145495243424735,0.2808988764044944,0.08710550045085663,0.3055555555555556,0.671875,0.6855670103092784,0
173,0.02857142857142857,0.4659090909090909,0.1702127659574468,0.019585898153329603,0.23595505617977527,0.08842801322512775,0.5555555555555556,0.721875,0.6804123711340206,0
174,0.014285714285714285,0.4772727272727273,0.10638297872340426,0.020145495243424735,0.2303370786516854,0.0880673279230538,0.5277777777777778,0.721875,0.6855670103092784,0
